text,label,predicted,probabilities,confidence,is_correct
无聊的时候看看天，因为你妈也在天上看你,1,1,"[7.854162686271593e-05, 0.999921441078186]",0.999921441078186,True
傻爆的,1,1,"[8.31076831673272e-05, 0.9999169111251831]",0.9999169111251831,True
我们希望能获得您的认可 ,0,0,"[0.9998138546943665, 0.00018614035798236728]",0.9998138546943665,True
真作逼,1,1,"[8.807711128611118e-05, 0.999911904335022]",0.999911904335022,True
太城外三十里火光冲天烧的就是你飘零的骨灰,1,1,"[0.00027570201200433075, 0.9997243285179138]",0.9997243285179138,True
温暖人心的文字.很棒 ,0,0,"[0.9998217225074768, 0.00017831687000580132]",0.9998217225074768,True
非常太特,1,1,"[8.339871419593692e-05, 0.9999165534973145]",0.9999165534973145,True
商业合作共赢合作共同发展 ,0,0,"[0.9998944997787476, 0.00010549070429988205]",0.9998944997787476,True
我们一家人会去游乐园玩过山车，体验刺激的感觉 ,0,0,"[0.9998233914375305, 0.00017661694437265396]",0.9998233914375305,True
真是瞎啊,1,1,"[9.165204392047599e-05, 0.9999083280563354]",0.9999083280563354,True
观点很新颖.收获很多 ,0,0,"[0.9998364448547363, 0.0001634880609344691]",0.9998364448547363,True
逼|逼|逼,1,1,"[9.08438814803958e-05, 0.9999091625213623]",0.9999091625213623,True
笑-我,1,1,"[0.0001120271990657784, 0.9998879432678223]",0.9998879432678223,True
欠抽啊,1,1,"[0.00011084240395575762, 0.9998891353607178]",0.9998891353607178,True
区域协调发展战略深入实施 ,0,0,"[0.999883770942688, 0.00011620442819548771]",0.999883770942688,True
不长记性的,1,1,"[0.00013106028200127184, 0.9998688697814941]",0.9998688697814941,True
非常笑我,1,1,"[9.295799100073054e-05, 0.9999070167541504]",0.9999070167541504,True
什么世道,1,1,"[0.0001093451792257838, 0.9998906850814819]",0.9998906850814819,True
太妈骂,1,1,"[8.482413250021636e-05, 0.9999151229858398]",0.9999151229858398,True
亮剑吧，我没的是素质，，你没的是亲妈,1,1,"[7.612170884385705e-05, 0.999923825263977]",0.999923825263977,True
犊子,1,1,"[0.00011887307482538745, 0.9998811483383179]",0.9998811483383179,True
戏剧表演精彩动人演员演技精湛 ,0,0,"[0.999883770942688, 0.00011622071906458586]",0.999883770942688,True
我想啐你，又怕玷污了我的唾沫。——莎士比亚,1,1,"[9.350457548862323e-05, 0.9999065399169922]",0.9999065399169922,True
胃镜检查可清晰看到食管、胃和十二指肠的黏膜情况，发现病变并可取活检 ,0,0,"[0.9998158812522888, 0.00018416049715597183]",0.9998158812522888,True
积极参与课堂互动，活跃学习氛围 ,0,0,"[0.9998668432235718, 0.00013318841229192913]",0.9998668432235718,True
这么多年了，你妈天天喂你吃屎挺不容易的吧,1,1,"[9.13147086976096e-05, 0.9999086856842041]",0.9999086856842041,True
他热衷于参加户外运动，挑战自己的极限 ,0,0,"[0.9997952580451965, 0.00020478828810155392]",0.9997952580451965,True
戏剧展演精彩呈现演员演技精湛 ,0,0,"[0.9998738765716553, 0.0001261080033145845]",0.9998738765716553,True
欢乐的亲子手工活动培养创造力与亲子关系 ,0,0,"[0.9998762607574463, 0.0001237683609360829]",0.9998762607574463,True
文化交流活动日益频繁 ,0,0,"[0.9998430013656616, 0.00015700107906013727]",0.9998430013656616,True
骂娘,1,1,"[8.184483158402145e-05, 0.9999181032180786]",0.9999181032180786,True
你就是那野草成了精，兜兜转转找不到母亲,1,1,"[7.533717143815011e-05, 0.9999246597290039]",0.9999246597290039,True
感谢您选择我们的服务 ,0,0,"[0.9998319149017334, 0.0001680876302998513]",0.9998319149017334,True
太心眼小,1,1,"[9.770310134626925e-05, 0.9999022483825684]",0.9999022483825684,True
笑_我,1,1,"[0.00012252949818503112, 0.9998774528503418]",0.9998774528503418,True
生态文明建设成效显著 ,0,0,"[0.9998558759689331, 0.0001441304775653407]",0.9998558759689331,True
刚好，我QQ农场缺条🐶，我看你不错今天下午就来上班吧,1,1,"[0.0002565214817877859, 0.9997435212135315]",0.9997435212135315,True
真是。瞎,1,1,"[0.00010082026710733771, 0.99989914894104]",0.99989914894104,True
合作前景光明灿烂充满希望 ,0,0,"[0.9998730421066284, 0.00012692449672613293]",0.9998730421066284,True
节操君,1,1,"[0.00011367154365871102, 0.9998862743377686]",0.9998862743377686,True
摄影活动视角独特记录精彩瞬间 ,0,0,"[0.9998831748962402, 0.00011685815115924925]",0.9998831748962402,True
嘴巴子,1,1,"[0.00012758497905451804, 0.9998724460601807]",0.9998724460601807,True
一群傻逼,1,1,"[8.017465006560087e-05, 0.9999197721481323]",0.9999197721481323,True
最逗了,1,1,"[0.00015730076120235026, 0.999842643737793]",0.999842643737793,True
Innovative communication skills of medical nursing build a harmonious nurse-patient relationship. Medical nursing communication skills innovation: medical nursing communication skills innovation; harmonious nurse-patient relationship: harmonious nurse-patient relationship ,0,0,"[0.9998767375946045, 0.0001232083304785192]",0.9998767375946045,True
《项目可行性评估报告》：全面评估项目可行性，为决策提供综合参考 ,0,0,"[0.9998501539230347, 0.00014988241309765726]",0.9998501539230347,True
好不长记性,1,1,"[0.0001247647887794301, 0.9998751878738403]",0.9998751878738403,True
说人家了,1,1,"[0.0001358470763079822, 0.9998641014099121]",0.9998641014099121,True
挨千刀,1,1,"[7.848189125070348e-05, 0.9999215602874756]",0.9999215602874756,True
四不四撒,1,1,"[9.135023719863966e-05, 0.9999086856842041]",0.9999086856842041,True
真咦，你嘴咋这么臭呢？刚吃完屎？,1,1,"[8.629696822026744e-05, 0.9999136924743652]",0.9999136924743652,True
老说,1,1,"[0.0001241522841155529, 0.9998757839202881]",0.9998757839202881,True
“.真.希望.你.的.脑子里.都.装.的.是.电容.，.可惜.，.有些.人.偏偏.装.了.电阻.。.”,1,1,"[6.929699156899005e-05, 0.999930739402771]",0.999930739402771,True
请问您对这个结论有什么看法? ,0,0,"[0.999578058719635, 0.0004219298716634512]",0.999578058719635,True
她经常参加瑜伽冥想课程，放松身心，减轻压力，提升内心的平静和幸福感，增强自己的身心健康和免疫力，培养自己的自我调节能力和内心修养 ,0,0,"[0.9998657703399658, 0.00013420959294307977]",0.9998657703399658,True
咦，你嘴咋这么臭呢？刚吃完屎？了,1,1,"[8.363166125491261e-05, 0.9999163150787354]",0.9999163150787354,True
骚娘娘们,1,1,"[8.818519563646987e-05, 0.9999117851257324]",0.9999117851257324,True
诗歌朗诵情感真挚传递文学力量 ,0,0,"[0.9999047517776489, 9.529152885079384e-05]",0.9999047517776489,True
太我看你是土狗打饱嗝-屎吃多了,1,1,"[7.86615491961129e-05, 0.9999213218688965]",0.9999213218688965,True
键盘*侠,1,1,"[0.00010050044511444867, 0.9998995065689087]",0.9998995065689087,True
的好人,1,1,"[0.00038437763578258455, 0.9996155500411987]",0.9996155500411987,True
你-走-的-那天-风-很大-，-火化-的-时候-还-诈尸-，-一直-喊-没-死-，-最后-用-铁链-绑-着-烧-完-的-。-火-很-旺-，-家属-很-坚强-一个-哭-的-都-没有-，-甚至-有-一个-忍不住-笑-出声-。-路上-灵车-翻-了-骨灰盒-摔-了-，-刚要-捧-点灰来-了-一辆-洒水车-，-众人-只好-把-混-着-泥巴-的-骨灰-，-随便-捧-点-埋-了-，-不久-之后-坟头-拆迁-，-上面-开-了-家-迪厅-，-每天-重复-播放-今天-是-个-好日子-。,1,1,"[7.015083247097209e-05, 0.9999297857284546]",0.9999297857284546,True
小_愤青,1,1,"[0.00010704504529712722, 0.9998929500579834]",0.9998929500579834,True
？你这种人我只想对着你唱“长亭外，古道边，芳草天。”,1,1,"[8.396985504077747e-05, 0.9999160766601562]",0.9999160766601562,True
欠虐,1,1,"[9.248548303730786e-05, 0.9999074935913086]",0.9999074935913086,True
我们经常去公园放风筝，享受户外活动的乐趣，感受大自然的风和阳光，增进家人之间的感情和互动 ,0,0,"[0.9998775720596313, 0.00012238050112500787]",0.9998775720596313,True
他会在业余时间学习绘画技巧，提高自己的绘画水平，用画笔记录生活中的美好瞬间，表达自己的情感和思想，展现自己的艺术才华和创造力 ,0,0,"[0.9998964071273804, 0.00010362312605138868]",0.9998964071273804,True
好-屌,1,1,"[9.75357397692278e-05, 0.9999024868011475]",0.9999024868011475,True
老母骂,1,1,"[7.7142431109678e-05, 0.9999228715896606]",0.9999228715896606,True
医疗水平显著提升 ,0,0,"[0.9998970031738281, 0.00010302654118277133]",0.9998970031738281,True
亮剑#吧#，#我#没#的#是#素质#，#你#没#的#是#亲妈,1,1,"[7.259067933773622e-05, 0.9999274015426636]",0.9999274015426636,True
白_瞎,1,1,"[8.956302917795256e-05, 0.9999104738235474]",0.9999104738235474,True
积极参与项目开发，推动技术进步 ,0,0,"[0.9999045133590698, 9.545450302539393e-05]",0.9999045133590698,True
好瓜批,1,1,"[0.00013655411021318287, 0.9998633861541748]",0.9998633861541748,True
她认真组织培训课程，提升员工素质 ,0,0,"[0.9997580647468567, 0.0002419729280518368]",0.9997580647468567,True
关注客户需求，提高服务质量 ,0,0,"[0.9998445510864258, 0.0001554552436573431]",0.9998445510864258,True
好某男,1,1,"[0.00011281319166300818, 0.999887228012085]",0.999887228012085,True
虽然大脑和大肠长的挺像，但也不要什么都往里面装。对不起，忘了你没大脑。,1,1,"[8.645116031402722e-05, 0.9999135732650757]",0.9999135732650757,True
市场变化敏感及时调整策略 ,0,0,"[0.9997389912605286, 0.00026096380315721035]",0.9997389912605286,True
逼逼逼了,1,1,"[9.340778342448175e-05, 0.9999065399169922]",0.9999065399169922,True
最逗啊,1,1,"[8.747930405661464e-05, 0.9999125003814697]",0.9999125003814697,True
内容很实在.受益匪浅 ,0,0,"[0.9998360872268677, 0.00016384497575927526]",0.9998360872268677,True
wdnmd,1,1,"[9.033205424202606e-05, 0.9999096393585205]",0.9999096393585205,True
你走的那天风很大，火化的时候还诈尸，一直喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日子。,1,1,"[7.486157846869901e-05, 0.9999251365661621]",0.9999251365661621,True
医院提升医院医疗技术创新成果推广应用水平，让更多患者受益于医疗技术创新成果 ,0,0,"[0.9999022483825684, 9.779912215890363e-05]",0.9999022483825684,True
笑。我,1,1,"[9.614072769181803e-05, 0.9999037981033325]",0.9999037981033325,True
我积极参加社会实践，积累社会经验 ,0,0,"[0.9996950626373291, 0.00030494979000650346]",0.9996950626373291,True
操死,1,1,"[0.00010114208271261305, 0.9998987913131714]",0.9998987913131714,True
会议交流充分热烈达成目标 ,0,0,"[0.9998815059661865, 0.00011844276741612703]",0.9998815059661865,True
狗娘养呢,1,1,"[0.00010850116814253852, 0.9998915195465088]",0.9998915195465088,True
咋|了,1,1,"[0.00011260811879765242, 0.9998873472213745]",0.9998873472213745,True
键盘+侠,1,1,"[8.050608448684216e-05, 0.9999195337295532]",0.9999195337295532,True
风险应对果断及时降低损失 ,0,0,"[0.9997490048408508, 0.00025099815684370697]",0.9997490048408508,True
犊子呢,1,1,"[0.00012778709060512483, 0.9998722076416016]",0.9998722076416016,True
Medical waste disposal protects environmental safety. Medical waste disposal: medical waste disposal; environmental safety: environmental safety ,0,0,"[0.9998703002929688, 0.00012971318210475147]",0.9998703002929688,True
生产管理严谨规范确保产品质量 ,0,0,"[0.9998828172683716, 0.0001171845433418639]",0.9998828172683716,True
你真是上帝造人的草稿。,1,1,"[9.422888251719996e-05, 0.9999057054519653]",0.9999057054519653,True
看-您-这-逻辑-，-直肠-通-大脑-吧,1,1,"[7.985342381289229e-05, 0.999920129776001]",0.999920129776001,True
很作,1,1,"[7.306291809072718e-05, 0.9999269247055054]",0.9999269247055054,True
你的嘴简直能能给农田施肥,1,1,"[9.14515185286291e-05, 0.9999085664749146]",0.9999085664749146,True
诗歌朗诵情感真挚传递文学力量 ,0,0,"[0.9999047517776489, 9.529152885079384e-05]",0.9999047517776489,True
非常你爸今晚连夜庭院种枇杷树,1,1,"[7.734094106126577e-05, 0.9999226331710815]",0.9999226331710815,True
进屎,1,1,"[9.923946345224977e-05, 0.9999006986618042]",0.9999006986618042,True
特别秀下限,1,1,"[8.880764653440565e-05, 0.9999111890792847]",0.9999111890792847,True
几巴,1,1,"[9.937288996297866e-05, 0.9999005794525146]",0.9999005794525146,True
秀下限的,1,1,"[7.302001176867634e-05, 0.9999269247055054]",0.9999269247055054,True
你|麻痹,1,1,"[8.467690349789336e-05, 0.999915361404419]",0.999915361404419,True
怂怂,1,1,"[0.00011181801528437063, 0.9998881816864014]",0.9998881816864014,True
出翔,1,1,"[0.0001271367073059082, 0.9998728036880493]",0.9998728036880493,True
艺术讲座深入浅出传授艺术知识 ,0,0,"[0.9998389482498169, 0.00016106960538309067]",0.9998389482498169,True
我看你是土gou打饱嗝-屎吃多了,1,1,"[7.940814248286188e-05, 0.9999206066131592]",0.9999206066131592,True
猪啊,1,1,"[0.00012060903100064024, 0.9998793601989746]",0.9998793601989746,True
男的,1,1,"[7.95485102571547e-05, 0.9999204874038696]",0.9999204874038696,True
小兔崽子,1,1,"[0.00011425968841649592, 0.9998856782913208]",0.9998856782913208,True
感恩朋友的陪伴与支持 ,0,0,"[0.999897837638855, 0.0001021623975248076]",0.999897837638855,True
看~你~儿子~是~做~老师~的~，~天天~去~爬山,1,1,"[8.254547719843686e-05, 0.9999175071716309]",0.9999175071716309,True
精分,1,1,"[0.00019124121172353625, 0.9998087286949158]",0.9998087286949158,True
市场调研深入准确掌握信息 ,0,0,"[0.9999104738235474, 8.954372606240213e-05]",0.9999104738235474,True
你#爸#今晚#连夜#庭院#种#枇杷树,1,1,"[8.283565694000572e-05, 0.9999171495437622]",0.9999171495437622,True
我主动承担工作责任，体现担当精神 ,0,0,"[0.998138427734375, 0.0018615580629557371]",0.998138427734375,True
不 长 记性,1,1,"[0.00012860131391789764, 0.9998713731765747]",0.9998713731765747,True
亮剑吧，我没的是素质，你没的是亲妈呢,1,1,"[8.190690277842805e-05, 0.9999181032180786]",0.9999181032180786,True
作逼吧,1,1,"[0.00011299686593702063, 0.9998869895935059]",0.9998869895935059,True
好看您这逻辑，直肠通大脑吧,1,1,"[0.0001437568716937676, 0.9998562335968018]",0.9998562335968018,True
操你妹妹,1,1,"[0.00012251886073499918, 0.9998774528503418]",0.9998774528503418,True
医学科研推动医学进步 ,0,0,"[0.999895453453064, 0.00010449413093738258]",0.999895453453064,True
非常某男,1,1,"[7.598420779686421e-05, 0.9999240636825562]",0.9999240636825562,True
你_的_嘴_简直_能_给_农田_施肥,1,1,"[8.345711830770597e-05, 0.9999165534973145]",0.9999165534973145,True
亮剑吧，我没的是素质质，你没的是亲妈,1,1,"[7.737804116914049e-05, 0.9999226331710815]",0.9999226331710815,True
电影展播佳片不断丰富文化生活 ,0,0,"[0.999896764755249, 0.00010325718176318333]",0.999896764755249,True
笑+我,1,1,"[0.00011513992649270222, 0.999884843826294]",0.999884843826294,True
瓜批呢,1,1,"[0.00013065974053461105, 0.9998693466186523]",0.9998693466186523,True
真傻爆,1,1,"[8.59281062730588e-05, 0.9999140501022339]",0.9999140501022339,True
逼逼逼啊,1,1,"[9.168815449811518e-05, 0.9999083280563354]",0.9999083280563354,True
咦，你嘴咋这么臭呢？刚吃完拉？,1,1,"[8.844449621392414e-05, 0.9999115467071533]",0.9999115467071533,True
“真希望你的脑子里都装的是是电容，可惜，有些人偏偏装了电阻。”,1,1,"[7.550719601567835e-05, 0.9999245405197144]",0.9999245405197144,True
某 男,1,1,"[0.00010128820576937869, 0.9998986721038818]",0.9998986721038818,True
女人说,1,1,"[0.00014580889546778053, 0.9998542070388794]",0.9998542070388794,True
你走的那天风很大，火化的时候还诈尸，一直喊喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日子。,1,1,"[7.484137313440442e-05, 0.9999251365661621]",0.9999251365661621,True
狗娘养的,1,1,"[9.199958731187508e-05, 0.9999079704284668]",0.9999079704284668,True
咦_，_你_嘴_咋_这么_臭_呢_？_刚_吃_完屎_？,1,1,"[8.808416896499693e-05, 0.999911904335022]",0.999911904335022,True
全特呢,1,1,"[9.788374154595658e-05, 0.9999021291732788]",0.9999021291732788,True
你走的那天风很大，火化化的时候还诈尸，一直喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日子。,1,1,"[7.295806426554918e-05, 0.9999270439147949]",0.9999270439147949,True
读来令人心生暖意 ,0,0,"[0.999755322933197, 0.0002446574508212507]",0.999755322933197,True
妈卖,1,1,"[0.00010839547758223489, 0.9998916387557983]",0.9998916387557983,True
心塞塞,1,1,"[0.00010404611384728923, 0.9998959302902222]",0.9998959302902222,True
医院开展医疗联合体成员单位医疗服务质量提升行动合作协议签订仪式，明确合作目标和任务 ,0,0,"[0.9998805522918701, 0.00011944266589125618]",0.9998805522918701,True
逼逼逼吧,1,1,"[9.832136129261926e-05, 0.9999016523361206]",0.9999016523361206,True
立牌坊,1,1,"[0.00010642135021043941, 0.9998935461044312]",0.9998935461044312,True
情感细腻的故事.棒 ,0,0,"[0.9997795224189758, 0.00022049575636629015]",0.9997795224189758,True
说+人家,1,1,"[0.00010772384121082723, 0.9998922348022461]",0.9998922348022461,True
胰岛素治疗是控制糖尿病患者高血糖的重要手段，尤其是 1 型糖尿病患者 ,0,0,"[0.9998505115509033, 0.00014947849558666348]",0.9998505115509033,True
太特啊,1,1,"[0.00011594144598348066, 0.9998840093612671]",0.9998840093612671,True
笑我,1,1,"[0.00012278436042834073, 0.9998772144317627]",0.9998772144317627,True
财务决策科学合理确保效益 ,0,0,"[0.9998787641525269, 0.00012124243949074298]",0.9998787641525269,True
城外三十里火光冲天烧的就是你飘零的骨灰的,1,1,"[0.00012824936129618436, 0.9998717308044434]",0.9998717308044434,True
医疗护理政策创新引导护理行业发展方向 ,0,0,"[0.9999016523361206, 9.836730896495283e-05]",0.9999016523361206,True
你 麻痹,1,1,"[0.00010775466944323853, 0.9998922348022461]",0.9998922348022461,True
读完心里满是感动 ,0,0,"[0.9998317956924438, 0.00016818864969536662]",0.9998317956924438,True
回骂,1,1,"[7.86111704655923e-05, 0.999921441078186]",0.999921441078186,True
笑我了,1,1,"[0.00013059932098258287, 0.9998693466186523]",0.9998693466186523,True
好缺根弦,1,1,"[0.0001439205079805106, 0.9998561143875122]",0.9998561143875122,True
想和你做一辈子的知己 ,0,0,"[0.9998084902763367, 0.00019154524488840252]",0.9998084902763367,True
不记性,1,1,"[0.00011996385001111776, 0.9998800754547119]",0.9998800754547119,True
鄙视你们了,1,1,"[0.00010588355507934466, 0.9998941421508789]",0.9998941421508789,True
好点儿背,1,1,"[0.00011429314326960593, 0.9998856782913208]",0.9998856782913208,True
哼哼哼,1,1,"[0.00011134624219266698, 0.9998886585235596]",0.9998886585235596,True
心眼小,1,1,"[0.0001253377558896318, 0.9998745918273926]",0.9998745918273926,True
拿你当人的时候，你尽量装得像点好吗,1,1,"[0.00013752211816608906, 0.9998624324798584]",0.9998624324798584,True
脑子。转。不过。弯。可以。，。但别。进水,1,1,"[7.912415458122268e-05, 0.9999208450317383]",0.9999208450317383,True
混子,1,1,"[0.0001079080902854912, 0.9998921155929565]",0.9998921155929565,True
你走的那天风很大，火化的时候还诈尸，一直喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日子。的,1,1,"[7.430249388562515e-05, 0.9999257326126099]",0.9999257326126099,True
犊子了,1,1,"[0.00011309301044093445, 0.9998868703842163]",0.9998868703842163,True
卧操,1,1,"[0.00012090785457985476, 0.9998791217803955]",0.9998791217803955,True
东边不亮西边亮，你爹啥样我啥样,1,1,"[8.21723515400663e-05, 0.9999178647994995]",0.9999178647994995,True
社会治理水平提升 ,0,0,"[0.9998610019683838, 0.00013900133490096778]",0.9998610019683838,True
真你走的那天风很大，火化的时候还诈尸，一直喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日子。,1,1,"[7.250973430927843e-05, 0.9999275207519531]",0.9999275207519531,True
欢乐的宠物陪伴带来温暖 ,0,0,"[0.9998743534088135, 0.0001255759270861745]",0.9998743534088135,True
咋+了,1,1,"[0.0001257528056157753, 0.9998742341995239]",0.9998742341995239,True
蓝人,1,1,"[8.18666085251607e-05, 0.9999181032180786]",0.9999181032180786,True
挫逼,1,1,"[0.00010464570368640125, 0.9998953342437744]",0.9998953342437744,True
你别笑,1,1,"[0.00012806715676560998, 0.9998719692230225]",0.9998719692230225,True
预防职业性疾病需做好职业防护，如使用防护设备 ,0,0,"[0.999812662601471, 0.00018737655773293227]",0.999812662601471,True
“_真_希望_你_的_脑子里_都_装_的_是_电容_，_可惜_，_有些_人_偏偏_装_了_电阻_。_”,1,1,"[8.867191354511306e-05, 0.9999113082885742]",0.9999113082885742,True
民生改善更加明显 ,0,0,"[0.9998759031295776, 0.00012413809599820524]",0.9998759031295776,True
就你,1,1,"[0.000209202611586079, 0.9997908473014832]",0.9997908473014832,True
城市发展更加协调 ,0,0,"[0.9998329877853394, 0.0001670151686994359]",0.9998329877853394,True
二百五的,1,1,"[0.00034137818147428334, 0.9996585845947266]",0.9996585845947266,True
真是*瞎,1,1,"[0.00010172766633331776, 0.9998983144760132]",0.9998983144760132,True
制药企业提升企业绿色制药发展政策研究水平，为企业绿色制药发展提供政策支持 ,0,0,"[0.9998880624771118, 0.00011186728806933388]",0.9998880624771118,True
键盘侠啊,1,1,"[0.0001401822519255802, 0.9998598098754883]",0.9998598098754883,True
真傻妞,1,1,"[9.882358426693827e-05, 0.9999011754989624]",0.9999011754989624,True
纯。爷们,1,1,"[7.974088657647371e-05, 0.9999202489852905]",0.9999202489852905,True
点儿*背,1,1,"[0.00012768818123731762, 0.9998723268508911]",0.9998723268508911,True
观点很有价值.感谢分享 ,0,0,"[0.9998661279678345, 0.0001338198344456032]",0.9998661279678345,True
二逼青年,1,1,"[8.537906251149252e-05, 0.9999146461486816]",0.9999146461486816,True
逼.逼.逼,1,1,"[8.134492236422375e-05, 0.9999186992645264]",0.9999186992645264,True
制药企业开展绿色制药生产，实现可持续发展 ,0,0,"[0.9998754262924194, 0.00012454524403437972]",0.9998754262924194,True
妈+骂,1,1,"[6.969920650590211e-05, 0.9999302625656128]",0.9999302625656128,True
你的嘴简直能给农田施肥啊,1,1,"[9.079043957171962e-05, 0.9999091625213623]",0.9999091625213623,True
文化节庆活动欢乐祥和弘扬传统文化 ,0,0,"[0.9999052286148071, 9.479884465690702e-05]",0.9999052286148071,True
把你抱在怀里 你是我的桶装优乐美,1,1,"[0.24886086583137512, 0.7511391639709473]",0.7511391639709473,True
亮剑吧，我没的是素质，你没没的是亲妈,1,1,"[7.503975211875513e-05, 0.999924898147583]",0.999924898147583,True
亮剑吧，我没的是素质，你没的是亲mama,1,1,"[8.723106293473393e-05, 0.9999127388000488]",0.9999127388000488,True
医疗护理人才培养创新满足行业需求 ,0,0,"[0.9998900890350342, 0.0001099313740269281]",0.9998900890350342,True
我。看。你。是。土狗。打。饱嗝。-。屎。吃。多。了,1,1,"[6.720635428791866e-05, 0.9999327659606934]",0.9999327659606934,True
老师们注重培养学生品德，塑造学生人格 ,0,0,"[0.9932877421379089, 0.006712295580655336]",0.9932877421379089,True
脑子转不过弯可以，但别进水呢,1,1,"[8.266796066891402e-05, 0.9999172687530518]",0.9999172687530518,True
sha爆,1,1,"[9.134971332969144e-05, 0.9999086856842041]",0.9999086856842041,True
不长记性吧,1,1,"[0.0001376293075736612, 0.9998623132705688]",0.9998623132705688,True
《企业战略规划调整》：根据市场变化调整企业战略规划，确保企业持续发展 ,0,0,"[0.9998568296432495, 0.00014309698599390686]",0.9998568296432495,True
屌丝思维,1,1,"[8.901731780497357e-05, 0.9999109506607056]",0.9999109506607056,True
你和你妈打电话一定要你先挂电话，不然你妈就会挂掉,1,1,"[8.359571074834093e-05, 0.9999164342880249]",0.9999164342880249,True
骚娘们的,1,1,"[8.140823774738237e-05, 0.9999185800552368]",0.9999185800552368,True
医疗护理质量控制创新确保服务质量 ,0,0,"[0.9999102354049683, 8.980727579910308e-05]",0.9999102354049683,True
愿我们永远不分离 ,0,0,"[0.9998787641525269, 0.00012121815234422684]",0.9998787641525269,True
非常直男癌,1,1,"[7.688524055993184e-05, 0.9999231100082397]",0.9999231100082397,True
傻爆啊,1,1,"[8.694604912307113e-05, 0.9999130964279175]",0.9999130964279175,True
鼻内镜检查可清晰观察鼻腔、鼻窦内部情况，诊断鼻窦炎等疾病 ,0,0,"[0.9998537302017212, 0.00014620581350754946]",0.9998537302017212,True
说理很清晰.受益匪浅 ,0,0,"[0.9997885823249817, 0.0002113780501531437]",0.9997885823249817,True
非常骚娘们,1,1,"[7.094386091921479e-05, 0.9999290704727173]",0.9999290704727173,True
狗样了,1,1,"[0.00010379133891547099, 0.9998961687088013]",0.9998961687088013,True
医院加强医院医疗服务质量持续改进长效机制建设，实现医疗服务质量持续提升 ,0,0,"[0.999906063079834, 9.398049587616697e-05]",0.999906063079834,True
Western medicine advances modern drug therapy. Western medicine: western medicine; drug therapy: drug therapy ,0,0,"[0.9998366832733154, 0.00016323152522090822]",0.9998366832733154,True
我无语了呢,1,1,"[9.359431714983657e-05, 0.9999064207077026]",0.9999064207077026,True
跟我啊,1,1,"[0.00012001167488051578, 0.9998799562454224]",0.9998799562454224,True
真无语,1,1,"[0.00010125267726834863, 0.9998987913131714]",0.9998987913131714,True
感恩所有的爱与关怀 ,0,0,"[0.9998664855957031, 0.00013347179628908634]",0.9998664855957031,True
极品*前任,1,1,"[9.398085967404768e-05, 0.999906063079834]",0.999906063079834,True
骗你的啦，我既没有花，你也没有妈,1,1,"[8.089007314993069e-05, 0.999919056892395]",0.999919056892395,True
好鄙视你们,1,1,"[9.840971324592829e-05, 0.999901533126831]",0.999901533126831,True
《合作备忘录撰写要点》：介绍合作备忘录撰写要点，提高备忘录质量 ,0,0,"[0.9998258948326111, 0.00017415964975953102]",0.9998258948326111,True
烂话啊,1,1,"[0.00012377096572890878, 0.9998762607574463]",0.9998762607574463,True
亮剑吧，我没的是素质，你没的是亲亲妈,1,1,"[7.846437802072614e-05, 0.9999215602874756]",0.9999215602874756,True
真犊子,1,1,"[0.00010660519183147699, 0.9998934268951416]",0.9998934268951416,True
我没病，你没礼貌，让我们原谅彼此的不完美好吗？,1,1,"[0.0001041912692016922, 0.9998958110809326]",0.9998958110809326,True
财务状况良好稳定支持发展 ,0,0,"[0.9998692274093628, 0.00013079959899187088]",0.9998692274093628,True
子宫内膜异位症的治疗可采用药物治疗或手术治疗，根据病情选择 ,0,0,"[0.9998127818107605, 0.00018724690016824752]",0.9998127818107605,True
臭人,1,1,"[9.542828775011003e-05, 0.9999045133590698]",0.9999045133590698,True
医疗护理风险管理降低护理风险 ,0,0,"[0.9998369216918945, 0.00016309991769958287]",0.9998369216918945,True
